typenum,R通道一阶矩,G通道一阶矩,B通道一阶矩,R通道二阶矩,G通道二阶矩,B通道二阶矩,R通道三阶矩,G通道三阶矩,B通道三阶矩
3,27.0942,152.1681,125.8179,0.589344008199,4.55555072302,2.17571587989,0.573889145812,-1.76286136885,-1.24462105773
3,28.5548,133.4078,133.776,0.698710927351,4.54386390201,1.55236078281,0.569468935121,-2.63080658008,-0.805359251197
3,27.6051,157.6408,124.6036,0.680994853138,4.87282006235,2.20990204308,0.509283154496,-2.06666295946,0.548197237187
3,27.6697,128.4731,147.1085,0.6225768306,4.55978907297,2.19720908199,0.507370590568,-2.04198074711,1.15957905065
3,30.8291,145.2958,125.8329,0.983307271406,5.38398573178,2.09603854688,0.98990428022,3.08876215798,1.35244477356
3,27.8708,179.9181,136.7793,0.472130659881,3.74710453417,2.25880311448,-0.573113584237,2.22700006455,1.75663991351
3,27.4217,178.081,140.6935,0.567687510872,3.09244870612,2.22983357002,0.13761368231,-2.30198936376,1.04811220912
3,26.9225,181.0606,143.6211,0.688108821336,3.73174592383,2.82944072035,0.52054772323,3.11914080995,1.01153822202
3,32.5237,155.1425,126.7391,0.835127720771,4.22203668269,1.62352431149,-0.91116791471,-1.8066456978,-0.661206680644
3,31.8873,151.1975,124.5078,0.874413351911,4.30547253504,2.80580454772,-0.2348784086,-3.47226603535,0.924446070728
3,32.2256,150.5483,122.1118,1.04971645695,4.10044718415,2.60251815748,-1.03167010091,-2.40320971259,0.815482089006
3,34.4704,164.0594,137.2133,0.524141049718,3.49068354911,1.03952061548,0.230342346686,-2.76483023594,0.524775514939
3,30.744,205.1442,148.3225,0.466544745978,3.56134895229,1.9020761683,-0.416126194456,-2.12700966157,0.711672168735
3,24.3388,179.9326,137.4807,0.620656555593,10.3256698204,2.81826675636,0.253956334817,-15.0366676843,3.56271602695
3,31.22,176.4915,143.1232,0.558748601788,4.14180247598,1.34365983791,0.398536317282,2.29426523861,-0.5689318682
3,24.9319,163.3576,140.1336,0.76841550609,3.75623777735,2.08051701267,0.589298493561,2.37644728121,-1.71191944763
3,26.627,177.1822,166.4758,0.518141872464,3.90020552792,3.28652009883,-0.389488336244,-2.83475851452,2.43677350204
3,28.2848,155.3579,128.7864,0.590498907704,3.91014163298,2.24690343362,0.523880885537,3.53447918366,1.63556709586
3,28.3055,159.549,130.0075,0.538674066575,4.83272169693,2.04387958305,0.339835655147,4.17563210046,1.20564632917
3,28.039,202.9338,146.7276,0.554147092386,5.0326749905,2.88138824874,0.144424001095,3.28106061665,0.872647241824
3,29.0597,185.256,143.276,0.584923849745,14.2636273086,3.93029566318,0.611990881528,-20.8152776952,4.8463290882
3,28.9191,187.0564,145.2408,0.411284803998,3.76470703243,1.79081416121,-0.386901951444,-2.35615133428,0.869553389757
3,28.2303,163.0721,175.6104,8.32153002218,28.6344565443,9.66752356294,20.4744614259,-42.1216084325,16.7011558922
3,27.4514,204.8217,167.3529,0.520421021866,3.3062227859,2.02962104591,0.131094845907,-1.11230843382,-1.23804446366
3,29.3373,108.0389,132.2481,1.10613232029,4.55622505919,1.49530812544,1.26561453521,1.85503319327,1.03490532597
3,28.0601,167.9599,157.139,0.699777100225,10.0462177953,3.16336513858,0.23865084198,-9.41590854685,-1.55416212786
3,26.2089,155.6861,129.8749,0.673840329752,4.87999659733,2.12199198632,-0.327032245826,-2.17180134705,1.28098098169
3,25.3685,179.6718,139.5049,0.648002893512,4.01909004129,1.71481077382,0.758077167329,-1.95523211191,-1.48205302864
3,25.6132,163.3888,142.351,0.711326760357,5.13200102884,2.75303450759,-0.45465672464,-0.930770084728,0.351584387011
3,26.5835,161.5712,137.1283,0.719046417139,4.53913323885,2.23607672274,0.37078810768,2.85796202671,1.06597580468
3,25.6307,177.3157,132.9305,0.704214108067,6.52412703049,2.23393593238,0.455155625042,2.49866861011,-0.990391762358
3,33.6893,139.2045,151.2165,0.589037783168,4.68790782226,1.37776186259,-0.397695460927,3.48246405377,0.212923835979
3,30.6748,151.4931,132.821,0.619874955132,3.95175307807,1.38814948763,0.457982535238,3.85688056883,-0.523525936743
3,28.4478,195.5559,129.744,0.590656549951,7.24674238469,1.62648824158,-0.357977114565,3.37139169697,0.715500207788
3,28.1483,177.1048,143.4402,0.585070175278,5.05709570406,2.10319375237,0.560138168685,2.31366254726,0.746936305403
3,28.3347,175.1678,142.3956,0.753575417593,8.25930040379,2.31415225083,0.803320230113,-10.5483079602,1.97882817217
3,27.0161,191.2711,159.3646,0.31054917485,7.21923851871,3.11375446045,0.265133368548,6.77867519453,-2.45753167819
3,29.1322,194.0125,125.9332,0.532844405056,4.59418586368,1.40190504671,0.338789340427,4.21477417143,-0.426622605051
3,30.8624,227.8261,141.9507,0.362582735386,2.16694688214,1.45302082229,-0.432185467688,1.18463848329,-0.889644017172
3,31.0452,224.5087,144.314,0.271213863952,2.47396934298,1.36696890967,0.35498533515,1.47935092323,-0.659454793087
3,30.4312,162.0269,142.2259,0.607673069997,4.88094011334,1.20825046658,0.541684586861,2.92099382573,0.137837341749
3,31.5567,164.5437,126.3363,0.898212174266,9.93676457958,3.66903288483,0.843600647625,-6.40913636041,1.71711126072
3,26.6296,194.8291,159.6681,0.488675597917,2.93313709022,1.5261528069,-0.378497565528,2.6097170836,0.878757021183
3,25.6721,128.9217,134.8341,0.608754129349,3.56768399806,1.57726890225,-0.619458079428,1.98914737955,1.15690433561
3,25.2152,169.5581,146.3175,0.556856318991,2.6566189772,1.55983773195,0.753987902589,-2.06386516717,-1.41627732534
3,25.1777,178.2052,139.9263,0.453125490345,3.27504090967,1.6343403287,0.621645972293,-1.98421745582,-1.71178961565
3,28.7935,145.9462,142.3339,0.591318653519,2.97901083583,1.72667622616,-0.378631734906,2.39114216973,-0.724192003884
3,28.3192,156.8673,141.9644,0.711415040606,3.07240796607,1.91695921709,0.77038879998,2.27390657914,-0.924547988957
